TxHash,BlockNumber,UnixTimestamp,FromAddress,ToAddress,TokenContractAddress,Type,TokenSymbol,TokensTransferred,TransactionFee,Status,ErrCode
0x5e9f55dc9f920f76b6b12082d63561e27fc9ee6a0d6ebda5a539d919cfa25d68,1232779,2022-06-14 04:20:06.000000Z,0x6ced59a8d2da7bdf3e6c2920f632421a8f3c34d1,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,2500000000000,1095160000000000,ok,
0x5e9f55dc9f920f76b6b12082d63561e27fc9ee6a0d6ebda5a539d919cfa25d68,1232779,2022-06-14 04:20:06.000000Z,0x0000000000000000000000000000000000000000,0x6ced59a8d2da7bdf3e6c2920f632421a8f3c34d1,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,2500000000000,1095160000000000,ok,
0xdd77509433c14d2eea5272b7245315d95b65dcb552484621378cee24f22dda5b,1232964,2022-06-14 05:00:18.000000Z,0x0000000000000000000000000000000000000000,0xa3c143bf757c0d538143a4757032e64aed239df0,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,11902838640,1248129600000000,ok,
0xdd77509433c14d2eea5272b7245315d95b65dcb552484621378cee24f22dda5b,1232964,2022-06-14 05:00:18.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0x45d6bd4fe5ce9361e8c9a303ade80e7435f7bb60,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,16200000000000,1248129600000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x0000000000000000000000000000000000000000,0xa3c143bf757c0d538143a4757032e64aed239df0,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,1089995236,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,16207614246597,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x0000000000000000000000000000000000000000,0x45d6bd4fe5ce9361e8c9a303ade80e7435f7bb60,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,16207614246597,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,10520362407466,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,10520362407466,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x0000000000000000000000000000000000000000,0x45d6bd4fe5ce9361e8c9a303ade80e7435f7bb60,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,10520362407466,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,6828767238686,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,6828767238686,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x0000000000000000000000000000000000000000,0x45d6bd4fe5ce9361e8c9a303ade80e7435f7bb60,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,6828767238686,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,4432552814631,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,4432552814631,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x0000000000000000000000000000000000000000,0x45d6bd4fe5ce9361e8c9a303ade80e7435f7bb60,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,4432552814631,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,2877170031976,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,2877170031976,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x0000000000000000000000000000000000000000,0x45d6bd4fe5ce9361e8c9a303ade80e7435f7bb60,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,2877170031976,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,1867571067755,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,1867571067755,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x0000000000000000000000000000000000000000,0x45d6bd4fe5ce9361e8c9a303ade80e7435f7bb60,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,1867571067755,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,1212240380079,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,1212240380079,4918009040000000,ok,
0xc3fbcbb3ef47ee66dbbc3faddbc9068c1772bd200596feaadcae210e8989adfb,1232980,2022-06-14 05:03:48.000000Z,0x0000000000000000000000000000000000000000,0x45d6bd4fe5ce9361e8c9a303ade80e7435f7bb60,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,1212240380079,4918009040000000,ok,
0x7bb4a3bf48d96e9fc3350d88807bc4d1530d6f900b7dbbb832b273af7c7c664f,1233078,2022-06-14 05:25:18.000000Z,0x0000000000000000000000000000000000000000,0xa3c143bf757c0d538143a4757032e64aed239df0,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,6685086325,3077595000000000,ok,
0x7bb4a3bf48d96e9fc3350d88807bc4d1530d6f900b7dbbb832b273af7c7c664f,1233078,2022-06-14 05:25:18.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xb1fb19a6f344225f16a3b7e7fcdcb1bcc8363cc3,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,65022572015,3077595000000000,ok,
0x7bb4a3bf48d96e9fc3350d88807bc4d1530d6f900b7dbbb832b273af7c7c664f,1233078,2022-06-14 05:25:18.000000Z,0xb1fb19a6f344225f16a3b7e7fcdcb1bcc8363cc3,0x0000000000000000000000000000000000000000,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,65022572015,3077595000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x0000000000000000000000000000000000000000,0xa3c143bf757c0d538143a4757032e64aed239df0,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,6064206994,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,108549768984,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x0000000000000000000000000000000000000000,0x844d365570f4a7776a383487897867d630c9c853,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,108549768984,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,70459655047,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,70459655047,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x0000000000000000000000000000000000000000,0x844d365570f4a7776a383487897867d630c9c853,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,70459655047,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,45735362091,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,45735362091,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x0000000000000000000000000000000000000000,0x844d365570f4a7776a383487897867d630c9c853,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,45735362091,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,29686823533,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,29686823533,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x0000000000000000000000000000000000000000,0x844d365570f4a7776a383487897867d630c9c853,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,29686823533,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,19269717155,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,19269717155,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x0000000000000000000000000000000000000000,0x844d365570f4a7776a383487897867d630c9c853,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,19269717155,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,12507973405,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,12507973405,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x0000000000000000000000000000000000000000,0x844d365570f4a7776a383487897867d630c9c853,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,12507973405,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,8118925537,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x02db5f05c0f4e9fb73222e9c08176fe0f7ff8e8b,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,8118925537,4575165000000000,ok,
0x39b70ec9d7a71ba7807cf0569247ba4312ec7cf393ea82c072ecf9e65527d209,1233169,2022-06-14 05:44:48.000000Z,0x0000000000000000000000000000000000000000,0x844d365570f4a7776a383487897867d630c9c853,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,8118925537,4575165000000000,ok,
0x286d8df2133b9daef57293366682cad6ef10d596b376f9c69e197faf50c30699,1233210,2022-06-14 05:53:36.000000Z,0x0000000000000000000000000000000000000000,0xa3c143bf757c0d538143a4757032e64aed239df0,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,2736719557,811195800000000,ok,
0x286d8df2133b9daef57293366682cad6ef10d596b376f9c69e197faf50c30699,1233210,2022-06-14 05:53:36.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0x4dac7a86340dde95d1c38fd0f23b503f50492ec3,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,56311884413,811195800000000,ok,
0x286d8df2133b9daef57293366682cad6ef10d596b376f9c69e197faf50c30699,1233210,2022-06-14 05:53:36.000000Z,0x4dac7a86340dde95d1c38fd0f23b503f50492ec3,0x0000000000000000000000000000000000000000,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,56311884413,811195800000000,ok,
0x4636edbbae2448c8a0741dd6db20fe480cc05926ddf5e2214c643af0aa20910e,1233219,2022-06-14 05:55:24.000000Z,0x0000000000000000000000000000000000000000,0xa3c143bf757c0d538143a4757032e64aed239df0,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,559852335,662048440000000,ok,
0x4636edbbae2448c8a0741dd6db20fe480cc05926ddf5e2214c643af0aa20910e,1233219,2022-06-14 05:55:24.000000Z,0x4dac7a86340dde95d1c38fd0f23b503f50492ec3,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,56311884413,662048440000000,ok,
0xb48c59750fda9fe7a0b206f7b498dbec9428ae4f6d942907d69776b556925a27,1233227,2022-06-14 05:57:00.000000Z,0x0000000000000000000000000000000000000000,0xa3c143bf757c0d538143a4757032e64aed239df0,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,497562606,811195800000000,ok,
0xb48c59750fda9fe7a0b206f7b498dbec9428ae4f6d942907d69776b556925a27,1233227,2022-06-14 05:57:00.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0x4dac7a86340dde95d1c38fd0f23b503f50492ec3,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,79867600778,811195800000000,ok,
0xb48c59750fda9fe7a0b206f7b498dbec9428ae4f6d942907d69776b556925a27,1233227,2022-06-14 05:57:00.000000Z,0x4dac7a86340dde95d1c38fd0f23b503f50492ec3,0x0000000000000000000000000000000000000000,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,79867600778,811195800000000,ok,
0x2b7bc4dafb5e31f468f59aba6343b45a15c0498f2c3fec46b2590fa8fc8bf412,1233240,2022-06-14 06:00:12.000000Z,0x0000000000000000000000000000000000000000,0xa3c143bf757c0d538143a4757032e64aed239df0,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,995284174,741099000000000,ok,
0x2b7bc4dafb5e31f468f59aba6343b45a15c0498f2c3fec46b2590fa8fc8bf412,1233240,2022-06-14 06:00:12.000000Z,0x4dac7a86340dde95d1c38fd0f23b503f50492ec3,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,59244341232,741099000000000,ok,
0xcb625ea92755026981d1d12340d032d90ca772cf278224732ff8c308b71c40c7,1233245,2022-06-14 06:01:12.000000Z,0x0000000000000000000000000000000000000000,0xa3c143bf757c0d538143a4757032e64aed239df0,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,310971607,811195800000000,ok,
0xcb625ea92755026981d1d12340d032d90ca772cf278224732ff8c308b71c40c7,1233245,2022-06-14 06:01:12.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0x4dac7a86340dde95d1c38fd0f23b503f50492ec3,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,84520570955,811195800000000,ok,
0xcb625ea92755026981d1d12340d032d90ca772cf278224732ff8c308b71c40c7,1233245,2022-06-14 06:01:12.000000Z,0x4dac7a86340dde95d1c38fd0f23b503f50492ec3,0x0000000000000000000000000000000000000000,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,84520570955,811195800000000,ok,
0xbd31224b01dfc787c47a23a5d89122869035d4bbf072e40cf1bd601fdb27f217,1233250,2022-06-14 06:02:12.000000Z,0x0000000000000000000000000000000000000000,0xa3c143bf757c0d538143a4757032e64aed239df0,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,311023636,811163640000000,ok,
0xbd31224b01dfc787c47a23a5d89122869035d4bbf072e40cf1bd601fdb27f217,1233250,2022-06-14 06:02:12.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0x4dac7a86340dde95d1c38fd0f23b503f50492ec3,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,2023767455,811163640000000,ok,
0xbd31224b01dfc787c47a23a5d89122869035d4bbf072e40cf1bd601fdb27f217,1233250,2022-06-14 06:02:12.000000Z,0x4dac7a86340dde95d1c38fd0f23b503f50492ec3,0x0000000000000000000000000000000000000000,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,2023767455,811163640000000,ok,
0x7608d67ef7ad3d8e7449062c4c24f3440930d00b61516dff54890dd283f95c1e,1233422,2022-06-14 06:39:12.000000Z,0x0000000000000000000000000000000000000000,0xa3c143bf757c0d538143a4757032e64aed239df0,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,11508078310,657132000000000,ok,
0x7608d67ef7ad3d8e7449062c4c24f3440930d00b61516dff54890dd283f95c1e,1233422,2022-06-14 06:39:12.000000Z,0x2b46c40b6d1f4d77a6719f92864cf40bb049e366,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,9000054328022,657132000000000,ok,
0x7608d67ef7ad3d8e7449062c4c24f3440930d00b61516dff54890dd283f95c1e,1233422,2022-06-14 06:39:12.000000Z,0x0000000000000000000000000000000000000000,0x2b46c40b6d1f4d77a6719f92864cf40bb049e366,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,9000054328022,657132000000000,ok,
0x12b636a19c058f1fb13ae51a7470d61301479624f479a66899021b11818c6fe6,1233690,2022-06-14 07:37:24.000000Z,0x0000000000000000000000000000000000000000,0xa3c143bf757c0d538143a4757032e64aed239df0,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,17784877028,1223556300000000,ok,
0x12b636a19c058f1fb13ae51a7470d61301479624f479a66899021b11818c6fe6,1233690,2022-06-14 07:37:24.000000Z,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xbf2838c089ec77ce1545860144d5cca504d1e7b1,0xffffffffffffffffffffffffffffffffffffffff,OUT,DOT,500000000000,1223556300000000,ok,
0x7c0132266ce5d81b626201f0a6ef93773a892d76957e6b46d22f15b89878cc93,1233703,2022-06-14 07:40:18.000000Z,0x0000000000000000000000000000000000000000,0xa3c143bf757c0d538143a4757032e64aed239df0,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,887626731,657096000000000,ok,
0x7c0132266ce5d81b626201f0a6ef93773a892d76957e6b46d22f15b89878cc93,1233703,2022-06-14 07:40:18.000000Z,0x2b46c40b6d1f4d77a6719f92864cf40bb049e366,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,6000000000000,657096000000000,ok,
0x7c0132266ce5d81b626201f0a6ef93773a892d76957e6b46d22f15b89878cc93,1233703,2022-06-14 07:40:18.000000Z,0x0000000000000000000000000000000000000000,0x2b46c40b6d1f4d77a6719f92864cf40bb049e366,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,6000000000000,657096000000000,ok,
0x09429bb7c04e31d77858a229793d3a29f3b6932026210391cff25969f667f97d,1233802,2022-06-14 08:02:00.000000Z,0x0000000000000000000000000000000000000000,0xa3c143bf757c0d538143a4757032e64aed239df0,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,6563203171,657060000000000,ok,
0x09429bb7c04e31d77858a229793d3a29f3b6932026210391cff25969f667f97d,1233802,2022-06-14 08:02:00.000000Z,0x5c6d514afc442d9c57ea6da4d62c018077f1e56f,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,1000000000000,657060000000000,ok,
0x09429bb7c04e31d77858a229793d3a29f3b6932026210391cff25969f667f97d,1233802,2022-06-14 08:02:00.000000Z,0x0000000000000000000000000000000000000000,0x5c6d514afc442d9c57ea6da4d62c018077f1e56f,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,1000000000000,657060000000000,ok,
0x2346f1dc327d13645be4a0c6c673d6dd42b80aade5a2617ab3269a8bd7e1ca74,1233903,2022-06-14 08:24:24.000000Z,0x0000000000000000000000000000000000000000,0xa3c143bf757c0d538143a4757032e64aed239df0,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,6761647367,643954080000000,ok,
0x2346f1dc327d13645be4a0c6c673d6dd42b80aade5a2617ab3269a8bd7e1ca74,1233903,2022-06-14 08:24:24.000000Z,0x26cb1dbad7349b57af814a22718d04d0fcdfbeb1,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,169540401055,643954080000000,ok,
0x2346f1dc327d13645be4a0c6c673d6dd42b80aade5a2617ab3269a8bd7e1ca74,1233903,2022-06-14 08:24:24.000000Z,0x0000000000000000000000000000000000000000,0x26cb1dbad7349b57af814a22718d04d0fcdfbeb1,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,169540401055,643954080000000,ok,
0x8405e71c2ff069430dda8cc163f74511720e09fa237f14dad05f1b2fab0f7f58,1233938,2022-06-14 08:32:00.000000Z,0x0000000000000000000000000000000000000000,0xa3c143bf757c0d538143a4757032e64aed239df0,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,,lDOT,2293428310,2628120000000000,ok,
0x8405e71c2ff069430dda8cc163f74511720e09fa237f14dad05f1b2fab0f7f58,1233938,2022-06-14 08:32:00.000000Z,0x66c0d9152209b51977047b9dc3b0b5bf2339b67c,0x86eaded1f56ad656657b90d60483e1d0a5f7c20b,0xffffffffffffffffffffffffffffffffffffffff,IN,DOT,48009979,2628120000000000,ok,
